"District,C,254","Route,C,254","County,C,254","Postmile,C,254","Descriptn,C,254","Back_pk_h,C,254","Back_pk_m,C,254","Back_AADT,C,254","Ahead_pk_h,C,254","Ahead_pk_m,C,254","Ahead_AADT,C,254","Lat_S_or_W,C,254","Lon_S_or_W,N,19,11","Lat_N_or_E,N,19,11","Lon_N_or_E,N,19,11"
7,101,VEN,0,LOS ANGELES/VENTURA COUNTY LINE,,,,11700,184000,168000,34.15226743,-118.81486540000,34.15244924000,-118.81456670000
7,101,VEN,0.701,"THOUSAND OAKS, JCT. RTE. 23",11700,184000,168000,16400,181000,176000,34.15751782,-118.82516660000,34.15771102000,-118.82502780000
7,101,VEN,1.622,"THOUSAND OAKS, HAMPSHIRE ROAD",16400,181000,176000,18300,199000,193000,34.16579232,-118.83763280000,34.16601480000,-118.83752640000
7,101,VEN,3.107,"THOUSAND OAKS, JCT. RTE. 23 NORTH",18300,199000,193000,18200,196000,192000,34.17601069,-118.85960160000,34.17622766000,-118.85985210000
7,101,VEN,4.06,"THOUSAND OAKS, MOORPARK ROAD",18200,196000,192000,18100,192000,187000,34.17726376,-118.87624320000,34.17742302000,-118.87622370000
7,101,VEN,5.046,"THOUSAND OAKS, LYNN ROAD",18100,192000,187000,13200,184000,180000,34.18343631,-118.89159410000,34.18364318000,-118.89154840000
7,101,VEN,6.186,"THOUSAND OAKS, VENTU PARK ROAD",13200,184000,180000,11900,165000,161000,34.18427806,-118.91117770000,34.18446293000,-118.91116410000
7,101,VEN,7.017,"THOUSAND OAKS, BORCHARD ROAD",11900,165000,161000,10800,147000,145000,34.18430302,-118.92547650000,34.18448461000,-118.92539370000
7,101,VEN,7.885,"THOUSAND OAKS, WENDY DRIVE",10800,147000,145000,10400,141000,132000,34.18971114,-118.93936910000,34.18984542000,-118.93920900000
7,101,VEN,10.738,"CAMARILLO, CAMARILLO SPRINGS ROAD",10400,141000,132000,10300,140000,132000,34.20510618,-118.98339630000,34.20524565000,-118.98323710000
7,101,VEN,12.298,"CAMARILLO, PLEASANT VALLEY ROAD",10300,140000,132000,10500,144000,136000,34.21362072,-119.00779470000,34.21377600000,-119.00769970000
7,101,VEN,13.848,"CAMARILLO, JCT. RTE. 34",10500,144000,136000,11100,152000,144000,34.2167314,-119.03424930000,34.21690206000,-119.03412780000
7,101,VEN,14.801,"CAMARILLO, CARMEN DRIVE",11100,152000,144000,10900,149000,142000,34.21754118,-119.05047880000,34.21774323000,-119.05053810000
7,101,VEN,15.888,"CAMARILLO, LAS POSAS ROAD",10900,149000,142000,11300,154000,147000,34.21903619,-119.06978080000,34.21929056000,-119.06977020000
7,101,VEN,17.747,"CAMARILLO, CENTRAL AVENUE",11300,154000,147000,10900,149000,141000,34.22166518,-119.10195180000,34.22186110000,-119.10197630000
7,101,VEN,19.172,"OXNARD, ALMOND DRIVE",10900,149000,141000,10600,143000,136000,34.22203877,-119.13139250000,34.22217040000,-119.13112010000
7,101,VEN,20.077,"OXNARD, SANTA CLARA/RICE AVENUE",10600,143000,136000,10000,136000,129000,34.22251433,-119.14229010000,34.22266052000,-119.14230130000
7,101,VEN,21.01,"OXNARD, ROSE AVENUE",10000,136000,129000,10800,146000,139000,34.22499616,-119.15854450000,34.22511637000,-119.15847440000
7,101,VEN,22.006,"OXNARD, JCT. RTE. 232",10800,146000,139000,9800,133000,129000,34.23179041,-119.17338590000,34.23208284000,-119.17317700000
7,101,VEN,22.729,"OXNARD, JCT. RTE. 1 SOUTH",9800,133000,129000,11500,155000,150000,34.23926335,-119.18105100000,34.23951520000,-119.18102170000
7,101,VEN,R23.45,"VENTURA, JOHNSON DRIVE",11500,155000,150000,10100,137000,132000,34.24344109,-119.19267340000,34.24365201000,-119.19260050000
7,101,VEN,R24.645,"VENTURA, VICTORIA AVENUE",10100,137000,132000,9500,130000,125000,34.25226709,-119.21081300000,34.25253749000,-119.21077180000
7,101,VEN,25.966,"VENTURA, TELEPHONE ROAD",9500,130000,125000,7500,101000,96000,34.26211479,-119.23077670000,34.26223006000,-119.23056480000
7,101,VEN,26.39,"VENTURA, JCT. RTE. 126",7500,101000,96000,9800,134000,128000,34.26482363,-119.23741690000,34.26491712000,-119.23717620000
7,101,VEN,28.452,"VENTURA, SEAWARD AVENUE",9800,134000,128000,9900,132000,124000,34.2650088,-119.26939990000,34.26508940000,-119.26911820000
7,101,VEN,29.45,"VENTURA, VISTA DEL MAR DRIVE",9900,132000,124000,9900,128000,121000,34.27234772,-119.28291650000,34.27252212000,-119.28269240000
7,101,VEN,30.147,"VENTURA, CALIFORNIA STREET",9900,128000,121000,8500,107000,101000,34.27734295,-119.29309580000,34.27756352000,-119.29309380000
7,101,VEN,30.906,"VENTURA, JCT. RTE. 33",8500,107000,101000,6000,81000,75000,34.27895132,-119.30610150000,34.27916836000,-119.30616120000
7,101,VEN,R32.7,"SOLIMAR BEACH, SOUTH JCT. RTE. 1",6000,81000,75000,5800,76000,71000,34.29009616,-119.33475840000,34.28995620000,-119.33404440000
7,101,VEN,R38.976,"SEACLIFF, NORTH JCT. RTE. 1",5800,76000,71000,5900,76000,72000,34.34287155,-119.41600560000,34.34319649000,-119.41597820000
7,101,VEN,R43.622,VENTURA/SANTA BARBARA COUNTY LINE,6100,79000,73000,,,,34.37630428,-119.47797990000,34.37654010000,-119.47801580000
5,101,SB,R0,VENTURA/SANTA BARBARA COUNTY LINE,,,,5900,78000,73800,34.37630428,-119.47797990000,34.37654010000,-119.47801580000
5,101,SB,R.634,JCT. RTE. 150 EAST,5900,79000,74300,5900,78000,74200,34.38370697,-119.48472950000,34.38384792000,-119.48448310000
5,101,SB,1.622,EL RINCON,6000,79000,74800,6000,80000,75400,34.38825423,-119.49805440000,34.38843237000,-119.49792120000
5,101,SB,2.64,"CARPINTERIA, CASITAS PASS ROAD",6000,80000,75400,5500,73000,69300,34.39683152,-119.51173770000,34.39692657000,-119.51155090000
5,101,SB,3.059,"CARPINTERIA, LINDEN AVENUE",5500,73000,69300,5800,77000,73100,34.40108288,-119.51656940000,34.40125852000,-119.51646480000
5,101,SB,3.773,"CARPINTERIA, SANTA MONICA ROAD",5800,77000,73100,5400,72000,67600,34.40361946,-119.52878130000,34.40378164000,-119.52870080000
5,101,SB,R5.283,SOUTH PADARO LANE,5500,73000,69300,5400,72000,67800,34.41064003,-119.55292560000,34.41072314000,-119.55273380000
5,101,SB,R7.138,PADARO LANE,5400,72000,67800,5400,72000,68100,34.41650531,-119.58262060000,34.41669960000,-119.58268710000
5,101,SB,R8.264,EVANS AVENUE,5400,72000,68100,5400,71000,67500,34.42114613,-119.60145050000,34.42132064000,-119.60142250000
5,101,SB,9.003,"MONTECITO, SHEFFIELD DRIVE",5200,69000,65400,5600,72000,69300,34.42146524,-119.61401890000,34.42186307000,-119.61402990000
5,101,SB,10.023,SAN YSIDRO ROAD,5600,72000,69300,6000,79000,75300,34.42232626,-119.63151980000,34.42249021000,-119.63152940000
5,101,SB,10.536,OLIVE MILL ROAD,6000,79000,75300,5700,74000,70800,34.42072943,-119.63997100000,34.42094869000,-119.63995280000
5,101,SB,11.407,"SANTA BARBARA, JCT. RTE. 225 WEST",5600,73000,70000,6700,88000,83800,34.42242663,-119.65506390000,34.42276594000,-119.65432300000
5,101,SB,12.754,"SANTA BARBARA, JCT. RTE. 144",6800,89000,85100,7400,96000,91900,34.42027177,-119.67718580000,34.42043256000,-119.67732650000
5,101,SB,13.485,"SANTA BARBARA, GARDEN STREET",7400,96000,91900,7900,103000,98400,34.41837527,-119.68944570000,34.41848365000,-119.68958730000
5,101,SB,R14.187,"SANTA BARBARA, CASTILLO STREET",7900,103000,98400,8800,115000,110000,34.41214511,-119.69886270000,34.41227147000,-119.69896360000
5,101,SB,R14.758,"SANTA BARBARA, CARRILLO STREET",8800,115000,110000,10000,131000,125000,34.41622587,-119.70722410000,34.41632892000,-119.70712690000
5,101,SB,R15.733,"SANTA BARBARA, MISSION STREET",10000,133000,127000,11000,140000,134000,34.42526143,-119.72019910000,34.42533435000,-119.72010220000
5,101,SB,16.552,"SANTA BARBARA, JCT. RTE. 225 SOUTHEAST",11000,145000,140000,12000,146000,138000,34.42793369,-119.73371870000,34.42807406000,-119.73370610000
5,101,SB,17.784,LA CUMBRE ROAD,11000,140000,132000,11000,139000,131000,34.43676899,-119.75171020000,34.43687867000,-119.75159250000
5,101,SB,18.364,JCT. RTE. 154,11400,142000,131000,11000,135000,123000,34.44116407,-119.75998460000,34.44131451000,-119.75996770000
5,101,SB,18.924,EL SUENO ROAD,1100,135000,123000,11000,135000,123000,34.44081719,-119.76928940000,34.44099352000,-119.76931020000
5,101,SB,20.062,TURNPIKE ROAD,11000,135000,123000,11000,127000,116000,34.44221219,-119.78936980000,34.44240152000,-119.78937680000
5,101,SB,21.414,JCT. RTE. 217 SOUTH,11000,127000,116000,7200,87000,78900,34.44140158,-119.81305630000,34.44156694000,-119.81287820000
5,101,SB,22.533,FAIRVIEW AVENUE,7200,87000,78900,6300,76000,68800,34.43945005,-119.83235250000,34.43959956000,-119.83236360000
5,101,SB,23.711,LOS CARNEROS ROAD,6300,76000,68800,6000,73000,66000,34.43761895,-119.85276390000,34.43778081000,-119.85272010000
5,101,SB,24.762,STORKE ROAD,6000,73000,66000,3200,38000,34800,34.43441251,-119.87075820000,34.43455257000,-119.87084270000
5,101,SB,26.907,HOLLISTER AVENUE,3200,38000,34800,2800,34000,30900,34.43224474,-119.90605150000,34.43243066000,-119.90596440000
5,101,SB,33.852,EL CAPITAN BEACH STATE PARK,2800,33000,30200,2700,33000,29700,34.46318414,-120.02125060000,34.46337615000,-120.02121020000
5,101,SB,R48.847,"LAS CRUCES, JCT. RTE. 1 NORTHWEST",2800,33000,29500,2300,25000,22400,34.50928138,-120.22597400000,34.50918423000,-120.22585360000
5,101,SB,R56.463,SANTA ROSA ROAD,2300,25000,22400,2200,24000,21600,34.60278574,-120.19198410000,34.60272530000,-120.19175640000
5,101,SB,R57.117,"BUELLTON, JCT. RTE. 246",2200,24000,21600,2100,23000,20800,34.61220669,-120.19027010000,34.61212652000,-120.19004280000
5,101,SB,R57.552,NORTH BUELLTON,2100,23000,20800,2500,27000,24200,34.61838695,-120.18942070000,34.61839579000,-120.18919710000
5,101,SB,62.671,"ZACA, JCT. RTE. 154 EAST",2600,27000,24200,3300,36000,32200,34.68765702,-120.15772480000,34.68762789000,-120.15747150000
5,101,SB,70.921,"LOS ALAMOS, JCT. RTE. 135 NORTHWEST",3300,36000,32200,3300,35000,31500,34.74250519,-120.27093080000,34.74259696000,-120.27071140000
5,101,SB,82.183,"SANTA MARIA, CLARK AVENUE",3300,35000,31700,4100,46000,41700,34.86538921,-120.39641490000,34.86540424000,-120.39601490000
5,101,SB,84.336,SOUTH SANTA MARIA,5200,58000,53200,5200,58000,53000,34.8910206,-120.41771510000,34.89092937000,-120.41740920000
5,101,SB,86.588,BETTERAVIA ROAD,5200,58000,53000,6100,69000,63000,34.92361066,-120.41803880000,34.92360307000,-120.41781530000
5,101,SB,87.603,EAST STOWELL ROAD,6100,69000,63000,6400,72000,66000,34.93833224,-120.41788890000,34.93832464000,-120.41773590000
5,101,SB,88.601,"SANTA MARIA, JCT. RTE. 166 WEST",6400,72000,66000,6000,68000,62000,34.95280532,-120.41736600000,34.95278747000,-120.41720020000
5,101,SB,89.693,"SANTA MARIA, DONOVAN ROAD",6000,68000,62000,5800,65000,59600,34.96769561,-120.42314600000,34.96768883000,-120.42288150000
5,101,SB,90.749,JCT. RTE. 135 SOUTH,5800,65000,59600,7000,79000,71700,34.98123213,-120.43148730000,34.98132960000,-120.43136080000
5,101,SB,90.988,SANTA BARBARA/SAN LUIS OBISPO COUNTY LINE,7000,79000,71700,,,,34.9847017,-120.43297040000,34.98453754000,-120.43266490000
5,101,SLO,0,SANTA BARBARA/SAN LUIS OBISPO COUNTY LINE,,,,6900,80000,71700,34.9847017,-120.43297040000,34.98453754000,-120.43266490000
5,101,SLO,0.813,JCT. RTE. 166 EAST,6900,80000,71700,5900,69000,61700,34.99623719,-120.43485680000,34.99627652000,-120.43461580000
5,101,SLO,4.851,TEFFT STREET,5700,68000,61700,5900,70000,63800,35.03683044,-120.48471980000,35.03695352000,-120.48451490000
5,101,SLO,7.851,LOS BERROS ROAD,5900,71000,64300,5900,70000,63600,35.07179563,-120.51638310000,35.07183573000,-120.51610270000
5,101,SLO,12.521,"ARROYO GRANDE, BRIDGE STREET",5900,70000,63600,5300,63000,57600,35.11639877,-120.57402440000,35.11667352000,-120.57383980000
5,101,SLO,13.173,"ARROYO GRANDE, JCT. RTE. 227 NORTH",5600,67000,60400,5800,69000,62900,35.12128413,-120.58378110000,35.12145300000,-120.58359250000
5,101,SLO,13.747,"ARROYO GRANDE, BRISCO ROAD",5800,69000,62900,6100,72000,65800,35.12413987,-120.59326630000,35.12430513000,-120.59315060000
5,101,SLO,14.613,"PISMO BEACH, OAK PARK ROAD",6100,72000,65800,6500,77000,70100,35.13002792,-120.60665180000,35.13021258000,-120.60659380000
5,101,SLO,15.579,"PISMO BEACH, PISMO OAKS",6400,76000,69200,7800,94000,84900,35.13606879,-120.62197710000,35.13624185000,-120.62187620000
5,101,SLO,16.398,"PISMO BEACH, SOUTH PISMO BEACH",7600,91000,82900,6300,76000,68700,35.13925312,-120.63568810000,35.13947855000,-120.63551560000
5,101,SLO,17.756,"PISMO BEACH, JCT. RTE. 1 SOUTH",6000,75000,68700,6600,80000,73200,35.15079219,-120.65462880000,35.15106172000,-120.65457560000
5,101,SLO,R19.812,NORTH SHELL BEACH,6700,81000,73900,6700,82000,74400,35.16392678,-120.68703170000,35.16407941000,-120.68688380000
5,101,SLO,R21.105,AVILA ROAD,6700,82000,74400,6300,76000,69100,35.17959253,-120.69940440000,35.17958024000,-120.69910060000
5,101,SLO,R22.289,NORTH AVILA ROAD,6300,76000,69100,6800,83000,75300,35.19608295,-120.69962650000,35.19606931000,-120.69922780000
5,101,SLO,R24.296,SANTA FE,6800,83000,75300,6400,78000,71000,35.22380814,-120.69165770000,35.22396552000,-120.69139410000
5,101,SLO,25.911,"SAN LUIS OBISPO, LOS OSOS ROAD",6400,78000,71000,5900,70000,63400,35.24475625,-120.68224310000,35.24455903000,-120.68210660000
5,101,SLO,27.501,"SAN LUIS OBISPO, MADONNA ROAD",5900,69000,65300,6500,73000,66500,35.26601304,-120.67360450000,35.26612544000,-120.67342970000
5,101,SLO,28.088,"SAN LUIS OBISPO, JCT. RTE. 227",6500,73000,66500,5700,64000,58000,35.2744105,-120.67148280000,35.27440512000,-120.67124010000
5,101,SLO,29.067,"SAN LUIS OBISPO, JCT. RTE. 1 NORTH",6400,71000,65100,5300,60000,54400,35.28675905,-120.66359500000,35.28663572000,-120.66349690000
5,101,SLO,29.375,"SAN LUIS OBISPO, CALIFORNIA BOULEVARD",5300,60000,54400,5100,57000,52200,35.28982072,-120.65961010000,35.28969024000,-120.65951440000
5,101,SLO,29.767,"SAN LUIS OBISPO, GRAND AVENUE",5100,57000,52200,4200,47000,43000,35.29197735,-120.65349420000,35.29180502000,-120.65350750000
5,101,SLO,29.985,"SAN LUIS OBISPO, BUENA VISTA",4200,47000,43000,5100,55000,48200,35.29190733,-120.64964750000,35.29174221000,-120.64968710000
5,101,SLO,30.36,"SAN LUIS OBISPO, NORTH CITY LIMITS",5000,54000,48200,5200,56000,50100,35.29307857,-120.64336880000,35.29299695000,-120.64329570000
5,101,SLO,37.863,JCT. RTE. 58 EAST,5000,53000,48300,4700,51000,46100,35.38316165,-120.63049370000,35.38321832000,-120.63018280000
5,101,SLO,42.268,SANTA BARBARA ROAD,4700,51000,46100,5000,55000,49400,35.44346619,-120.63841280000,35.44361458000,-120.63820860000
5,101,SLO,44.008,SANTA ROSA ROAD,4900,54000,48300,5500,60000,53700,35.46586383,-120.65142640000,35.46596892000,-120.65123550000
5,101,SLO,44.841,CURBARIL AVENUE,5500,60000,53700,5900,64000,57900,35.47645346,-120.65847970000,35.47656422000,-120.65829310000
5,101,SLO,45.572,"ATASCADERO, JCT. RTE. 41",5900,64000,57900,6600,72000,64600,35.48520237,-120.66511120000,35.48539229000,-120.66508900000
5,101,SLO,45.957,TRAFFIC WAY,6600,72000,64600,6500,72000,64400,35.48845709,-120.67082450000,35.48862855000,-120.67072950000
5,101,SLO,46.867,SAN ANSELMO ROAD,6500,72000,64400,6300,69000,62400,35.49695677,-120.68308930000,35.49706151000,-120.68289990000
5,101,SLO,48.331,DEL RIO ROAD,6300,69000,62400,6500,71000,63700,35.51316549,-120.69950600000,35.51312347000,-120.69920090000
5,101,SLO,49.319,SAN RAMON ROAD,6500,71000,63700,6500,73000,65500,35.52650725,-120.70468510000,35.52658057000,-120.70437760000
5,101,SLO,50.644,VINEYARD DRIVE,6500,73000,65500,6000,67000,60300,35.5436827,-120.71459780000,35.54371985000,-120.71436810000
5,101,SLO,51.447,LAS TABLAS AVENUE,6000,67000,60300,6100,69000,61400,35.55425266,-120.71233560000,35.55425562000,-120.71201370000
5,101,SLO,52.44,"TEMPLETON, MAIN STREET",6100,69000,61400,5700,65000,58000,35.56590971,-120.70208560000,35.56573767000,-120.70191080000
5,101,SLO,54.116,JCT. RTE. 46 WEST,6400,65000,58000,7600,78000,69400,35.5893747,-120.69567770000,35.58934911000,-120.69543770000
5,101,SLO,55.674,SOUTH PASO ROBLES,7600,78000,69400,4800,50000,44000,35.61159019,-120.69127580000,35.61143270000,-120.69088470000
5,101,SLO,56.88,"PASO ROBLES, 13TH STREET",4000,41000,36500,4400,46000,40400,35.62791013,-120.68671170000,35.62790780000,-120.68645380000
5,101,SLO,57.92,"PASO ROBLES, JCT. RTE. 46 EAST",4400,46000,40400,3200,29000,25800,35.64254454,-120.68522670000,35.64259812000,-120.68500380000
5,101,SLO,58.762,"PASO ROBLES, NORTH PASO ROBLES",3100,28000,25800,3400,32000,28700,35.65290229,-120.69258630000,35.65319242000,-120.69279800000
5,101,SLO,60.98,HUEY-EXLINE ROAD,3200,30000,28000,3000,28000,25800,35.68261182,-120.69697880000,35.68266138000,-120.69673100000
5,101,SLO,63.735,SAN MARCOS ROAD,2700,25000,23500,2500,23000,21300,35.72194653,-120.69793300000,35.72199468000,-120.69771070000
5,101,SLO,65.082,SOUTH SAN MIGUEL,2200,20000,19000,2100,20000,18300,35.74087124,-120.70011210000,35.74091386000,-120.69951530000
5,101,SLO,65.557,"SAN MIGUEL, 10TH STREET",2100,20000,18300,2000,18000,17300,35.74774465,-120.70057160000,35.74774595000,-120.70032880000
5,101,SLO,67.228,NORTH SAN MIGUEL,2000,18000,17300,2000,19000,17500,35.77022931,-120.70580570000,35.77044038000,-120.70520110000
5,101,SLO,R67.712,SOUTH CAMP ROBERTS,2000,19000,17500,2100,19000,18200,35.77501535,-120.71216890000,35.77500382000,-120.71180150000
5,101,SLO,R69.322,SAN LUIS OBISPO/MONTEREY COUNTY LINE,2100,19000,18200,,,,35.7910523,-120.73154320000,35.79104937000,-120.73132910000
5,101,MON,R0,SAN LUIS OBISPO/MONTEREY COUNTY LINE,,,,2500,21800,20000,35.7910523,-120.73154320000,35.79104937000,-120.73132910000
5,101,MON,R.836,CAMP ROBERTS,2500,21800,20000,2400,24100,18600,35.79913522,-120.74277130000,35.79928382000,-120.74262710000
5,101,MON,R2.153,EAST GARRISON,2400,24100,18600,2300,23600,18300,35.8154019,-120.75472620000,35.81564747000,-120.75465790000
5,101,MON,R7.937,NORTH BRADLEY,2300,23600,18300,2300,23600,18100,35.86453466,-120.81796880000,35.86469121000,-120.81775040000
5,101,MON,R9.667,JOLON ROAD,2300,23600,18100,1150,19200,16200,35.87383527,-120.83564760000,35.87392015000,-120.83540210000
5,101,MON,R15.465,SAN BERNARDO,1150,19200,16200,1550,20700,14700,35.94698268,-120.87613000000,35.94706619000,-120.87592280000
5,101,MON,R17.856,LOS LOBOS,1550,20700,14700,1900,20100,14700,35.97545919,-120.89955380000,35.97554423000,-120.89934520000
5,101,MON,R21.989,SAN ARDO,1900,20100,15400,2100,20400,15100,36.01275512,-120.92226340000,36.01286930000,-120.92197230000
5,101,MON,R29.883,LOCKWOOD SAN LUCAS ROAD,2100,20400,15800,1550,18800,16100,36.09367132,-121.02161760000,36.09383719000,-121.02135230000
5,101,MON,R32.015,"SAN LUCAS, JCT. RTE. 198",1550,18800,16100,1600,20600,17500,36.1220474,-121.02353760000,36.12213048000,-121.02324670000
5,101,MON,R37.309,WILD HORSE ROAD,1600,20600,17500,1600,20200,17300,36.18738389,-121.07232720000,36.18756343000,-121.07210620000
5,101,MON,R39.766,"KING CITY, FIRST STREET",1600,20200,17300,1400,20400,17900,36.20120466,-121.11250740000,36.20140653000,-121.11257980000
5,101,MON,R40.71,"KING CITY, CANAL STREET",1400,20400,17900,1300,22200,17900,36.2031658,-121.12927030000,36.20338282000,-121.12929210000
5,101,MON,R41.048R,BEGIN RIGHT ALIGN,,,,810,13900,11100,Left Skipped - Input PM on Right Ind. Alignment,0.00000000000,36.20424928000,-121.13522120000
5,101,MON,R41.178R,"KING CITY, BROADWAY",810,13900,11100,1550,19800,14400,Left Skipped - Input PM on Right Ind. Alignment,0.00000000000,36.20450500000,-121.13750110000
5,101,MON,R41.954R,"JOLON ROAD, NORTH JCT.",1550,19800,14400,1250,16600,14400,Left Skipped - Input PM on Right Ind. Alignment,0.00000000000,36.19781253000,-121.14798080000
5,101,MON,R42.394R,END RIGHT ALIGN,1250,16600,14400,,,,Left Skipped - Input PM on Right Ind. Alignment,0.00000000000,36.20066581000,-121.15413770000
5,101,MON,R41.048L,BEGIN LEFT ALIGN,,,,980,16800,13300,36.20403478,-121.13527050000,0.00000000000,0.00000000000
5,101,MON,R41.921L,"JOLON ROAD, NORTH JCT.",1100,15400,13300,1100,15400,13300,36.19738452,-121.14753610000,0.00000000000,0.00000000000
5,101,MON,R42.401L,END LEFT ALIGN,1100,15400,13300,,,,36.20056387,-121.15436320000,0.00000000000,0.00000000000
5,101,MON,47.693,BREAK IN ROUTE,,,,,,,36.26148819,-121.17941280000,36.26147857000,-121.17914500000
5,101,MON,47.694,TEAGUE AVENUE,2100,28500,24000,2050,28000,24000,36.26150283,-121.17941620000,36.26149322000,-121.17914840000
5,101,MON,52.66,SOUTH GREENFIELD,2050,28000,24000,2350,28000,24100,36.31429963,-121.23437690000,36.31427609000,-121.23414060000
5,101,MON,53.359,"GREENFIELD, OAK AVENUE",2350,28000,24100,2900,34000,29300,36.32370024,-121.23826970000,36.32379753000,-121.23808580000
5,101,MON,53.861,WALNUT AVENUE,2900,34000,29300,3200,38000,32400,36.32930396,-121.24394800000,36.32942353000,-121.24375380000
5,101,MON,54.787,NORTH GREENFIELD,3200,38000,32400,3600,41000,34700,36.33926757,-121.25498610000,36.33949553000,-121.25488080000
5,101,MON,60.399,ARROYO SECO ROAD,3600,41000,34700,4050,44500,37500,36.40334278,-121.31672790000,36.40349756000,-121.31653890000
5,101,MON,61.583,JCT. RTE. 146 EAST,4050,44500,37500,4050,44500,37200,36.41931969,-121.32378290000,36.41961127000,-121.32371160000
5,101,MON,62.696,NORTH SOLEDAD,4050,44500,37200,4250,47000,39000,36.43159042,-121.33737650000,36.43141597000,-121.33706960000
